"ARAX","ARAX_score","ARA_count","ARA_list","agg1","agg2","ara","aragorn","aragorn_score","biothings_explorer","biothings_explorer_score","causal_mechanism_qualifier","comp_clinical_evidence_score","comp_confidence_score","comp_novelty_score","edge_id","edge_object","edge_objectNode_cat","edge_objectNode_cats","edge_objectNode_name","edge_subjectNode_cat","edge_subjectNode_cats","edge_subjectNode_name","edge_type","edgeg_subject","improving_agent","improving_agent_score","normalized_score","object_aspect_qualifier","object_direction_qualifier","object_form_or_variant_qualifier","phrase","pk","predicate","primary_source","publications","publications_count","qualified_predicate","qualifiers","rank","result_counter","result_objectNode_cat","result_objectNode_id","result_objectNode_name","result_subjectNode_cat","result_subjectNode_id","result_subjectNode_name","subject_aspect_qualifier","subject_direction_qualifier","subject_form_or_variant_qualifier","sugeno_score","unsecret","unsecret_score","weighted_mean_score"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_36","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","[1-((S)-(S)-1-{1-[(S)-(S)-1-Carbamoyl-2-(1H-indol-3-yl)-ethylcarbamoyl]-4-guanidino-butylcarbamoyl}-2-phenyl-ethylcarbamoyl)-2-(4-chloro-phenyl)-ethyl]-carbamic acid propionyl ester","creative","PUBCHEM.COMPOUND:44394656","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","467","467","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44394656","[1-((S)-(S)-1-{1-[(S)-(S)-1-Carbamoyl-2-(1H-indol-3-yl)-ethylcarbamoyl]-4-guanidino-butylcarbamoyl}-2-phenyl-ethylcarbamoyl)-2-(4-chloro-phenyl)-ethyl]-carbamic acid propionyl ester","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_39","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(2S,4R)-N,4-dibenzyl-1-[(2S)-5-(diaminomethylideneamino)-2-[(2-phenylbenzoyl)amino]pentanoyl]pyrrolidine-2-carboxamide","creative","PUBCHEM.COMPOUND:44401341","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","468","468","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44401341","(2S,4R)-N,4-dibenzyl-1-[(2S)-5-(diaminomethylideneamino)-2-[(2-phenylbenzoyl)amino]pentanoyl]pyrrolidine-2-carboxamide","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_42","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","benzylcarbonyl-Phe(4-Cl)-Phe-Arg-Trp-NH2","creative","PUBCHEM.COMPOUND:44394693","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","469","469","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44394693","benzylcarbonyl-Phe(4-Cl)-Phe-Arg-Trp-NH2","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_45","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(S)-N-((R)-1-((2S,4R)-2-(3-guanidinopropyl)-4-(naphthalen-2-ylmethoxy)pyrrolidin-1-yl)-1-oxo-3-phenylpropan-2-yl)piperidine-2-carboxamide","creative","PUBCHEM.COMPOUND:11846669","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","470","470","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:11846669","(S)-N-((R)-1-((2S,4R)-2-(3-guanidinopropyl)-4-(naphthalen-2-ylmethoxy)pyrrolidin-1-yl)-1-oxo-3-phenylpropan-2-yl)piperidine-2-carboxamide","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_46","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(2S)-N-[(2S)-1-amino-3-(1H-indol-3-yl)-1-oxopropan-2-yl]-2-[[(2S)-2-[[(2S)-3-(4-chlorophenyl)-2-[[4-(3,5-difluorophenyl)-4-oxobutanoyl]amino]propanoyl]amino]-3-phenylpropanoyl]amino]-5-(diaminomethylideneamino)pentanamide","creative","PUBCHEM.COMPOUND:44394786","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","471","471","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44394786","(2S)-N-[(2S)-1-amino-3-(1H-indol-3-yl)-1-oxopropan-2-yl]-2-[[(2S)-2-[[(2S)-3-(4-chlorophenyl)-2-[[4-(3,5-difluorophenyl)-4-oxobutanoyl]amino]propanoyl]amino]-3-phenylpropanoyl]amino]-5-(diaminomethylideneamino)pentanamide","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_47","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","MeOAc-His-Phe-Arg-Trp-NH2","creative","PUBCHEM.COMPOUND:44322994","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","472","472","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44322994","MeOAc-His-Phe-Arg-Trp-NH2","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_49","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","H-D-Phe(4-F)-Arg-piperidide","creative","PUBCHEM.COMPOUND:44453850","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","473","473","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44453850","H-D-Phe(4-F)-Arg-piperidide","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_50","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","deamino-Gly(OH)-Phe(4-Cl)-Phe-Arg-Trp-NH2","creative","PUBCHEM.COMPOUND:44394657","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","474","474","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44394657","deamino-Gly(OH)-Phe(4-Cl)-Phe-Arg-Trp-NH2","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_51","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(S)-2-[(S)-4-{(R)-2-[(S)-2-acetylamino-3-(3H-imidazol-4-yl)-propionylamino]-3-phenyl-propionyl}-3-(3-guanidino-propyl)-2-oxo-piperazin-1-yl]-N-methyl-3-naphthalen-2-yl-propionamide","creative","PUBCHEM.COMPOUND:44415913","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","475","475","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44415913","(S)-2-[(S)-4-{(R)-2-[(S)-2-acetylamino-3-(3H-imidazol-4-yl)-propionylamino]-3-phenyl-propionyl}-3-(3-guanidino-propyl)-2-oxo-piperazin-1-yl]-N-methyl-3-naphthalen-2-yl-propionamide","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_52","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","Ac-c[Cys-His-D-Phe-Cys]-N-alpha-guanidinylbutyl-Trp-NH2","creative","PUBCHEM.COMPOUND:44417551","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","476","476","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44417551","Ac-c[Cys-His-D-Phe-Cys]-N-alpha-guanidinylbutyl-Trp-NH2","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_53","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","Me2NCO-Phe(4-Cl)-Phe-Arg-Trp-NH2","creative","PUBCHEM.COMPOUND:44394732","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","477","477","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44394732","Me2NCO-Phe(4-Cl)-Phe-Arg-Trp-NH2","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_56","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(2S)-N-[(2S)-1-amino-3-(1H-indol-3-yl)-1-oxopropan-2-yl]-5-(diaminomethylideneamino)-2-[[(2S)-2-[[(2S)-3-(1H-imidazol-5-yl)-2-[(2-methylsulfanylacetyl)amino]propanoyl]amino]-3-phenylpropanoyl]amino]pentanamide","creative","PUBCHEM.COMPOUND:44323015","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","478","478","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44323015","(2S)-N-[(2S)-1-amino-3-(1H-indol-3-yl)-1-oxopropan-2-yl]-5-(diaminomethylideneamino)-2-[[(2S)-2-[[(2S)-3-(1H-imidazol-5-yl)-2-[(2-methylsulfanylacetyl)amino]propanoyl]amino]-3-phenylpropanoyl]amino]pentanamide","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_58","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(S)-2-acetamido-N-((R)-1-((2S,4R)-2-(3-guanidinopropyl)-4-(naphthalen-2-ylmethoxy)pyrrolidin-1-yl)-1-oxo-3-phenylpropan-2-yl)-3-(1H-imidazol-4-yl)propanamide","creative","PUBCHEM.COMPOUND:44413914","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","479","479","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44413914","(S)-2-acetamido-N-((R)-1-((2S,4R)-2-(3-guanidinopropyl)-4-(naphthalen-2-ylmethoxy)pyrrolidin-1-yl)-1-oxo-3-phenylpropan-2-yl)-3-(1H-imidazol-4-yl)propanamide","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_61","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(S)-NATEGLINIDE","creative","UNII:E9V3S85RHY","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","480","480","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","UNII:E9V3S85RHY","(S)-NATEGLINIDE","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_73","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","pivaloyl-His-Phe-Arg-Trp-NH2","creative","PUBCHEM.COMPOUND:44322958","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","481","481","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44322958","pivaloyl-His-Phe-Arg-Trp-NH2","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_74","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","1-(3-((S)-1-((R)-2-amino-3-(4-fluorophenyl)propanoyl)-4-((S)-1-(methylamino)-3-(naphthalen-2-yl)-1-oxopropan-2-yl)-3-oxopiperazin-2-yl)propyl)urea","creative","PUBCHEM.COMPOUND:44416122","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","482","482","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44416122","1-(3-((S)-1-((R)-2-amino-3-(4-fluorophenyl)propanoyl)-4-((S)-1-(methylamino)-3-(naphthalen-2-yl)-1-oxopropan-2-yl)-3-oxopiperazin-2-yl)propyl)urea","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_79","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(S)-2-acetamido-N1-((R)-1-((2S,4S)-2-(3-guanidinopropyl)-4-(naphthalen-2-ylmethoxy)pyrrolidin-1-yl)-1-oxo-3-phenylpropan-2-yl)pentanediamide","creative","PUBCHEM.COMPOUND:44413830","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","483","483","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44413830","(S)-2-acetamido-N1-((R)-1-((2S,4S)-2-(3-guanidinopropyl)-4-(naphthalen-2-ylmethoxy)pyrrolidin-1-yl)-1-oxo-3-phenylpropan-2-yl)pentanediamide","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_83","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(2S,4R)-4-benzyl-1-[(2S)-5-(diaminomethylideneamino)-2-[[2-(1H-indol-3-yl)acetyl]amino]pentanoyl]-N-(2-phenylethyl)pyrrolidine-2-carboxamide","creative","PUBCHEM.COMPOUND:44401418","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","484","484","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44401418","(2S,4R)-4-benzyl-1-[(2S)-5-(diaminomethylideneamino)-2-[[2-(1H-indol-3-yl)acetyl]amino]pentanoyl]-N-(2-phenylethyl)pyrrolidine-2-carboxamide","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_86","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","Ac-His-Phe-Phe-Arg-Trp-NH2","creative","PUBCHEM.COMPOUND:44394622","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","485","485","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44394622","Ac-His-Phe-Phe-Arg-Trp-NH2","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_87","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","Mes-Phe(4-Cl)-Phe-Arg-Trp-NH2","creative","PUBCHEM.COMPOUND:44394789","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","486","486","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44394789","Mes-Phe(4-Cl)-Phe-Arg-Trp-NH2","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_89","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","butanoyl-Phe(4-Cl)-Phe-Arg-Trp-NH2","creative","PUBCHEM.COMPOUND:44394627","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","487","487","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44394627","butanoyl-Phe(4-Cl)-Phe-Arg-Trp-NH2","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_90","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(2S)-N-[(2S)-1-amino-3-(1H-indol-3-yl)-1-oxopropan-2-yl]-5-(diaminomethylideneamino)-2-[[(2S)-2-[[(2S)-2-[[(2S)-3-(1H-imidazol-5-yl)-2-[(5-oxo-5-phenylpentanoyl)amino]propanoyl]amino]-3-phenylpropanoyl]amino]-3-phenylpropanoyl]amino]pentanamide","creative","PUBCHEM.COMPOUND:44394624","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","488","488","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44394624","(2S)-N-[(2S)-1-amino-3-(1H-indol-3-yl)-1-oxopropan-2-yl]-5-(diaminomethylideneamino)-2-[[(2S)-2-[[(2S)-2-[[(2S)-3-(1H-imidazol-5-yl)-2-[(5-oxo-5-phenylpentanoyl)amino]propanoyl]amino]-3-phenylpropanoyl]amino]-3-phenylpropanoyl]amino]pentanamide","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_92","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","Ac-Tyr-D-Phe-Arg-2-Nal-NHCH3","creative","PUBCHEM.COMPOUND:44409240","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","489","489","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44409240","Ac-Tyr-D-Phe-Arg-2-Nal-NHCH3","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_94","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(3R)-N-[(2R)-1-[(2S,4R)-2-[3-(diaminomethylideneamino)propyl]-4-phenylmethoxypyrrolidin-1-yl]-1-oxo-3-phenylpropan-2-yl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide","creative","PUBCHEM.COMPOUND:44409104","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","490","490","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44409104","(3R)-N-[(2R)-1-[(2S,4R)-2-[3-(diaminomethylideneamino)propyl]-4-phenylmethoxypyrrolidin-1-yl]-1-oxo-3-phenylpropan-2-yl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_95","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(S)-N-((R)-1-((2S,4R)-2-(3-guanidinopropyl)-4-(naphthalen-2-ylmethoxy)pyrrolidin-1-yl)-1-oxo-3-phenylpropan-2-yl)pyrrolidine-2-carboxamide","creative","PUBCHEM.COMPOUND:44413932","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","491","491","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44413932","(S)-N-((R)-1-((2S,4R)-2-(3-guanidinopropyl)-4-(naphthalen-2-ylmethoxy)pyrrolidin-1-yl)-1-oxo-3-phenylpropan-2-yl)pyrrolidine-2-carboxamide","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_96","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","2-[3-[(2S,4R)-1-[(2R)-2-benzyl-4-[(3S)-1,2,3,4-tetrahydroisoquinolin-3-yl]butanoyl]-4-phenylmethoxypyrrolidin-2-yl]propyl]guanidine","creative","PUBCHEM.COMPOUND:44409206","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","492","492","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44409206","2-[3-[(2S,4R)-1-[(2R)-2-benzyl-4-[(3S)-1,2,3,4-tetrahydroisoquinolin-3-yl]butanoyl]-4-phenylmethoxypyrrolidin-2-yl]propyl]guanidine","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_98","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","isobutyryl-Phe(4-Cl)-Phe-Arg-Trp-NH2","creative","PUBCHEM.COMPOUND:44394580","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","493","493","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44394580","isobutyryl-Phe(4-Cl)-Phe-Arg-Trp-NH2","","","","0.01","false","0","0.005"
"false","0","1","infores:improving-agent","","","infores:improving-agent","false","0","false","0","","N/A","0.01","N/A","inferred_99","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(2S)-5-(diaminomethylideneamino)-N-[3-(diaminomethylideneamino)propyl]-2-(naphthalen-2-ylmethylamino)pentanamide","creative","PUBCHEM.COMPOUND:44265751","true","0.01","21.739","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:improving-agent","","0","","","494","494","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:44265751","(2S)-5-(diaminomethylideneamino)-N-[3-(diaminomethylideneamino)propyl]-2-(naphthalen-2-ylmethylamino)pentanamide","","","","0.01","false","0","0.005"
